"","ID","CH_PrecipMeanSummer","CH_TempMeanSummer","longitude","latitude","biomass","gridcell"
"2419",2419,84,10.1,-143.938361926,69.815480121,354.573913574219,"_69.5_-143.5"
"2420",2420,91,10.6,-143.451215926,69.648080121,390.954254150391,"_69.5_-143"
"2421",2421,67,9.4,-145.703267926,69.982880121,125.510818481445,"_69.5_-145.5"
"2422",2422,79,9.9,-144.569255926,69.882440121,301.3876953125,"_69.5_-144.5"
"2423",2423,70,9.4,-145.839029926,69.974510121,259.761840820312,"_69.5_-145.5"
"2424",2424,98,10.3,-142.964069926,69.539270121,748.829345703125,"_69.5_-142.5"
"2425",2425,88,9.6,-145.072373926,69.782000121,510.966674804688,"_69.5_-145"
"2426",2426,104,9.1,-144.545297926,69.539270121,360.424011230469,"_69.5_-144.5"
"2427",2427,95,10.4,-142.476923926,69.681560121,142.544464111328,"_69.5_-142"
"2428",2428,74,9.3,-143.610935926,69.949400121,249.558715820312,"_69.5_-143.5"
"2429",2429,85,10.1,-143.139761926,69.756890121,226.073638916016,"_69.5_-143"
"2430",2430,113,7.9,-145.727225926,69.639710121,64.3755187988281,"_69.5_-145.5"
"2431",2431,77,9.7,-145.367855926,69.915920121,269.900115966797,"_69.5_-145"
"2432",2432,90,10.1,-142.780391926,69.740150121,227.943267822266,"_69.5_-142.5"
"2433",2433,75,10,-144.896681926,69.857330121,270.189361572266,"_69.5_-144.5"
"2434",2434,115,8.7,-144.553283926,69.556010121,117.429168701172,"_69.5_-144.5"
"2435",2435,79,9.9,-144.601199926,69.857330121,271.799285888672,"_69.5_-144.5"
"2436",2436,78,9.5,-146.350133926,69.882440121,227.980285644531,"_69.5_-146"
"2437",2437,94,10.1,-141.502631926,69.589490121,304.984313964844,"_69.5_-141.5"
"2438",2438,71,9.6,-146.382077926,69.899180121,117.107795715332,"_69.5_-146"
"2439",2439,101,10.5,-143.738711926,69.597860121,324.597198486328,"_69.5_-143.5"
"2440",2440,78,9.6,-146.166455926,69.815480121,344.875518798828,"_69.5_-146"
"2441",2441,72,9.6,-145.479659926,69.957770121,357.160797119141,"_69.5_-145"
"2442",2442,81,8.9,-141.103331926,69.622970121,110.302734375,"_69.5_-141"
"2443",2443,71,9,-143.618921926,69.991250121,162.047912597656,"_69.5_-143.5"
"2444",2444,85,9.7,-145.224107926,69.782000121,182.01838684082,"_69.5_-145"
"2445",2445,77,9.7,-145.447715926,69.907550121,245.163955688477,"_69.5_-145"
"2446",2446,77,9.6,-143.778641926,69.915920121,185.380355834961,"_69.5_-143.5"
"2447",2447,74,9,-142.484909926,69.949400121,189.207000732422,"_69.5_-142"
"2448",2448,102,9.6,-144.697031926,69.522530121,561.740844726562,"_69.5_-144.5"
"2449",2449,100,10.5,-143.674823926,69.673190121,356.906097412109,"_69.5_-143.5"
"2450",2450,85,10.4,-144.433493926,69.765260121,159.322906494141,"_69.5_-144"
"2451",2451,72,9.8,-145.311953926,69.932660121,229.905242919922,"_69.5_-145"
"2452",2452,100,9.5,-145.743197926,69.656450121,444.882354736328,"_69.5_-145.5"
"2453",2453,90,10.4,-142.421021926,69.715040121,251.747100830078,"_69.5_-142"
"2454",2454,72,9.5,-145.415771926,69.974510121,246.406829833984,"_69.5_-145"
"2455",2455,93,10.3,-142.532825926,69.715040121,283.656982421875,"_69.5_-142.5"
"2456",2456,88,10.1,-142.325189926,69.773630121,159.41552734375,"_69.5_-142"
"2457",2457,64,9,-145.479659926,70.041470121,151.204635620117,"_70_-145"
"2458",2458,93,10.6,-143.610935926,69.631340121,319.737335205078,"_69.5_-143.5"
"2459",2459,69,9.6,-145.272023926,69.974510121,242.864959716797,"_69.5_-145"
"2460",2460,104,10.3,-143.115803926,69.581120121,425.207733154297,"_69.5_-143"
"2461",2461,82,9.4,-143.083859926,69.865700121,140.815246582031,"_69.5_-143"
"2462",2462,87,9.9,-143.019971926,69.782000121,263.218597412109,"_69.5_-143"
"2463",2463,87,10.3,-144.265787926,69.773630121,305.186309814453,"_69.5_-144"
"2464",2464,87,10.3,-144.161969926,69.798740121,248.667327880859,"_69.5_-144"
"2465",2465,77,9.7,-145.471673926,69.907550121,340.116271972656,"_69.5_-145"
"2466",2466,98,10.4,-142.636643926,69.622970121,170.604125976562,"_69.5_-142.5"
"2467",2467,89,9.9,-142.700531926,69.782000121,238.575531005859,"_69.5_-142.5"
"2468",2468,89,10,-145.511603926,69.664820121,194.513916015625,"_69.5_-145.5"
"2469",2469,84,9,-141.103331926,69.597860121,83.6465377807617,"_69.5_-141"
"2470",2470,70,10,-145.559519926,69.848960121,323.479705810547,"_69.5_-145.5"
"2471",2471,114,9.2,-146.086595926,69.631340121,420.314544677734,"_69.5_-146"
"2472",2472,77,10,-144.705017926,69.874070121,385.016357421875,"_69.5_-144.5"
"2473",2473,90,10.3,-142.365119926,69.740150121,254.033935546875,"_69.5_-142"
"2474",2474,111,9.1,-144.920639926,69.505790121,375.47265625,"_69.5_-144.5"
"2475",2475,79,9.7,-143.762669926,69.899180121,279.550567626953,"_69.5_-143.5"
"2476",2476,71,9,-143.602949926,69.991250121,164.436111450195,"_69.5_-143.5"
"2477",2477,76,9.1,-143.475173926,69.941030121,183.019836425781,"_69.5_-143"
"2478",2478,124,9.1,-144.225857926,69.497420121,204.637924194336,"_69_-144"
"2479",2479,93,10.4,-142.261301926,69.689930121,294.696685791016,"_69.5_-142"
"2480",2480,71,9.1,-143.898431926,70.007990121,170.787979125977,"_70_-143.5"
"2481",2481,91,10.5,-142.077623926,69.698300121,167.424606323242,"_69.5_-142"
"2482",2482,89,10,-145.407785926,69.689930121,215.939346313477,"_69.5_-145"
"2483",2483,86,9.6,-146.190413926,69.782000121,395.045623779297,"_69.5_-146"
"2484",2484,107,9.8,-143.770655926,69.514160121,462.763000488281,"_69.5_-143.5"
"2485",2485,72,9.6,-145.176191926,69.957770121,174.026306152344,"_69.5_-145"
"2486",2486,100,9.4,-143.850515926,69.438830121,422.253265380859,"_69_-143.5"
"2487",2487,90,10,-142.652615926,69.756890121,146.511901855469,"_69.5_-142.5"
"2488",2488,73,9.7,-145.775141926,69.932660121,311.601959228516,"_69.5_-145.5"
"2489",2489,104,9.5,-144.409535926,69.572750121,259.857299804688,"_69.5_-144"
"2490",2490,82,9.6,-142.596713926,69.848960121,200.368270874023,"_69.5_-142.5"
"2491",2491,69,8.7,-143.602949926,70.033100121,162.243179321289,"_70_-143.5"
"2492",2492,100,10.5,-143.634893926,69.698300121,378.632049560547,"_69.5_-143.5"
"2493",2493,82,9.7,-142.668587926,69.840590121,160.853256225586,"_69.5_-142.5"
"2494",2494,71,8.5,-142.708517926,70.007990121,161.299987792969,"_70_-142.5"
"2495",2495,90,10.4,-144.257801926,69.740150121,444.666107177734,"_69.5_-144"
"2496",2496,76,8.9,-142.804349926,69.941030121,143.343948364258,"_69.5_-142.5"
"2497",2497,107,9.9,-143.698781926,69.547640121,509.573944091797,"_69.5_-143.5"
"2498",2498,94,9.8,-145.703267926,69.689930121,319.170623779297,"_69.5_-145.5"
"2499",2499,93,10.4,-143.195663926,69.648080121,414.524658203125,"_69.5_-143"
"2500",2500,91,10.2,-141.822071926,69.681560121,139.537292480469,"_69.5_-141.5"
"2501",2501,93,9.7,-144.752933926,69.740150121,381.144500732422,"_69.5_-144.5"
"2502",2502,125,8.8,-143.650865926,69.480680121,379.162933349609,"_69_-143.5"
"2503",2503,76,9.5,-146.286245926,69.907550121,386.122100830078,"_69.5_-146"
"2504",2504,66,8.8,-143.243579926,69.991250121,249.260940551758,"_69.5_-143"
"2505",2505,93,10.7,-143.666837926,69.656450121,329.801483154297,"_69.5_-143.5"
"2506",2506,77,9.7,-145.455701926,69.907550121,296.015838623047,"_69.5_-145"
"2507",2507,77,9.8,-145.319939926,69.915920121,202.15412902832,"_69.5_-145"
"2508",2508,80,10.1,-144.489395926,69.840590121,280.287078857422,"_69.5_-144"
"2509",2509,109,7.2,-145.024457926,69.664820121,200.646667480469,"_69.5_-145"
"2510",2510,69,9,-144.106067926,70.024730121,212.734680175781,"_70_-144"
"2511",2511,95,10.6,-143.379341926,69.622970121,356.947814941406,"_69.5_-143"
"2512",2512,74,9.7,-145.040429926,69.957770121,118.734703063965,"_69.5_-145"
"2513",2513,79,9.6,-143.962319926,69.924290121,237.771865844727,"_69.5_-143.5"
"2514",2514,85,9.5,-145.455701926,69.865700121,320.368408203125,"_69.5_-145"
"2515",2515,84,9.5,-143.051915926,69.848960121,173.586578369141,"_69.5_-143"
"2516",2516,79,10,-143.355383926,69.815480121,198.893432617188,"_69.5_-143"
"2517",2517,82,9.3,-144.585227926,69.924290121,218.783752441406,"_69.5_-144.5"
"2518",2518,88,10,-141.822071926,69.731780121,114.386650085449,"_69.5_-141.5"
"2519",2519,97,10.6,-141.933875926,69.564380121,441.404663085938,"_69.5_-141.5"
"2520",2520,72,9.4,-144.345647926,69.974510121,243.144165039062,"_69.5_-144"
"2521",2521,88,10.5,-144.425507926,69.723410121,118.376541137695,"_69.5_-144"
"2522",2522,81,10.3,-145.767155926,69.731780121,346.894805908203,"_69.5_-145.5"
"2523",2523,86,10.1,-145.823057926,69.664820121,213.221237182617,"_69.5_-145.5"
"2524",2524,76,9.7,-146.158469926,69.807110121,401.127044677734,"_69.5_-146"
"2525",2525,79,9.4,-144.425507926,69.957770121,287.025360107422,"_69.5_-144"
"2526",2526,97,10,-146.110553926,69.639710121,306.107818603516,"_69.5_-146"
"2527",2527,94,10.5,-142.413035926,69.614600121,367.884857177734,"_69.5_-142"
"2528",2528,85,10.2,-142.165469926,69.765260121,145.619415283203,"_69.5_-142"
"2529",2529,69,9,-143.930375926,70.024730121,140.402801513672,"_70_-143.5"
"2530",2530,96,9.5,-144.697031926,69.715040121,385.776947021484,"_69.5_-144.5"
"2531",2531,90,10.4,-143.690795926,69.748520121,230.348907470703,"_69.5_-143.5"
"2532",2532,80,9.5,-142.444979926,69.874070121,147.31364440918,"_69.5_-142"
"2533",2533,98,10.5,-143.227607926,69.614600121,448.805267333984,"_69.5_-143"
"2534",2534,84,9.8,-146.062637926,69.765260121,409.615875244141,"_69.5_-146"
"2535",2535,80,9.5,-142.556783926,69.865700121,168.746017456055,"_69.5_-142.5"
"2536",2536,94,10.3,-143.467187926,69.505790121,897.170043945312,"_69.5_-143"
"2537",2537,72,9.5,-145.599449926,69.957770121,239.065155029297,"_69.5_-145.5"
"2538",2538,84,9.5,-142.900181926,69.848960121,128.470352172852,"_69.5_-142.5"
"2539",2539,78,9.7,-146.366105926,69.832220121,247.825958251953,"_69.5_-146"
"2540",2540,90,10.4,-144.050165926,69.748520121,369.359466552734,"_69.5_-144"
"2541",2541,77,9.6,-144.114053926,69.932660121,172.820404052734,"_69.5_-144"
"2542",2542,71,8.9,-142.972055926,69.974510121,204.11979675293,"_69.5_-142.5"
"2543",2543,69,8.6,-142.940111926,70.007990121,154.457061767578,"_70_-142.5"
"2544",2544,72,9.5,-145.527575926,69.966140121,282.781921386719,"_69.5_-145.5"
"2545",2545,93,10.1,-142.988027926,69.698300121,334.279296875,"_69.5_-142.5"
"2546",2546,99,9.6,-145.551533926,69.664820121,367.527709960938,"_69.5_-145.5"
"2547",2547,87,10.5,-143.531075926,69.748520121,147.008941650391,"_69.5_-143.5"
"2548",2548,81,10.7,-144.225857926,69.622970121,300.121032714844,"_69.5_-144"
"2549",2549,94,10.5,-144.393563926,69.514160121,450.834594726562,"_69.5_-144"
"2550",2550,94,10.4,-146.182427926,69.639710121,282.753051757812,"_69.5_-146"
"2551",2551,87,10.3,-143.970305926,69.773630121,398.286285400391,"_69.5_-143.5"
"2552",2552,76,9.5,-143.778641926,69.932660121,187.678527832031,"_69.5_-143.5"
"2553",2553,81,9.9,-145.088345926,69.798740121,324.877258300781,"_69.5_-145"
"2554",2554,92,10,-141.510617926,69.547640121,542.285949707031,"_69.5_-141.5"
"2555",2555,79,9.4,-143.467187926,69.907550121,203.569702148438,"_69.5_-143"
"2556",2556,99,10.6,-143.523089926,69.589490121,370.544982910156,"_69.5_-143.5"
"2557",2557,90,10.7,-143.531075926,69.681560121,302.5126953125,"_69.5_-143.5"
"2558",2558,94,10.4,-144.058151926,69.581120121,366.362670898438,"_69.5_-144"
"2559",2559,96,10.4,-143.866487926,69.581120121,533.099914550781,"_69.5_-143.5"
"2560",2560,82,9.9,-141.997763926,69.798740121,72.043815612793,"_69.5_-141.5"
"2561",2561,102,10.1,-143.387327926,69.497420121,998.86572265625,"_69_-143"
"2562",2562,75,9.7,-145.775141926,69.915920121,292.385894775391,"_69.5_-145.5"
"2563",2563,96,9.4,-144.824807926,69.731780121,229.757766723633,"_69.5_-144.5"
"2564",2564,87,10.5,-146.294231926,69.706670121,151.129684448242,"_69.5_-146"
"2565",2565,96,10.5,-142.484909926,69.639710121,301.743469238281,"_69.5_-142"
"2566",2566,72,9.5,-145.575491926,69.966140121,258.258697509766,"_69.5_-145.5"
"2567",2567,76,9.3,-143.970305926,69.966140121,219.420639038086,"_69.5_-143.5"
"2568",2568,93,10.7,-143.283509926,69.597860121,431.447296142578,"_69.5_-143"
"2569",2569,90,10.6,-143.738711926,69.715040121,244.404907226562,"_69.5_-143.5"
"2570",2570,91,10.1,-141.758183926,69.673190121,145.021621704102,"_69.5_-141.5"
"2571",2571,86,9.5,-146.238329926,69.832220121,276.208526611328,"_69.5_-146"
"2572",2572,71,9,-143.834543926,70.007990121,197.519760131836,"_70_-143.5"
"2573",2573,88,10.3,-142.309217926,69.748520121,228.545776367188,"_69.5_-142"
"2574",2574,69,9.2,-144.018221926,70.007990121,146.822570800781,"_70_-144"
"2575",2575,89,9.9,-145.559519926,69.681560121,353.68701171875,"_69.5_-145.5"
"2576",2576,85,9.8,-142.500881926,69.815480121,112.42440032959,"_69.5_-142.5"
"2577",2577,89,10.3,-143.371355926,69.740150121,250.908187866211,"_69.5_-143"
"2578",2578,71,9.1,-143.922389926,69.999620121,284.552764892578,"_69.5_-143.5"
"2579",2579,89,9.4,-141.247079926,69.564380121,129.541122436523,"_69.5_-141"
"2580",2580,80,9.7,-145.096331926,69.882440121,437.119750976562,"_69.5_-145"
"2581",2581,90,10.3,-143.107817926,69.673190121,558.720642089844,"_69.5_-143"
"2582",2582,79,9.7,-143.754683926,69.882440121,243.626876831055,"_69.5_-143.5"
"2583",2583,107,9.3,-144.169955926,69.539270121,294.225433349609,"_69.5_-144"
"2584",2584,74,9.3,-143.922389926,69.974510121,262.496215820312,"_69.5_-143.5"
"2585",2585,84,9.7,-143.147747926,69.832220121,195.42350769043,"_69.5_-143"
"2586",2586,83,9,-141.055415926,69.581120121,111.403434753418,"_69.5_-141"
"2587",2587,91,10,-141.558533926,69.631340121,254.098861694336,"_69.5_-141.5"
"2588",2588,87,9.5,-145.128275926,69.832220121,358.491912841797,"_69.5_-145"
"2589",2589,96,10.3,-142.756433926,69.656450121,372.260955810547,"_69.5_-142.5"
"2590",2590,111,8.4,-144.904667926,69.455570121,425.508697509766,"_69_-144.5"
"2591",2591,84,9.1,-143.179691926,69.907550121,199.048049926758,"_69.5_-143"
"2592",2592,82,9.9,-143.075873926,69.798740121,212.581207275391,"_69.5_-143"
"2593",2593,96,10.4,-142.900181926,69.597860121,410.098541259766,"_69.5_-142.5"
"2594",2594,106,10.3,-144.098081926,69.664820121,362.039184570312,"_69.5_-144"
"2595",2595,88,10.5,-143.219621926,69.664820121,324.975982666016,"_69.5_-143"
"2596",2596,82,9.6,-143.027957926,69.840590121,212.412368774414,"_69.5_-143"
"2597",2597,84,9.7,-144.401549926,69.890810121,222.112121582031,"_69.5_-144"
"2598",2598,66,8.4,-143.555033926,70.066580121,180.892196655273,"_70_-143.5"
"2599",2599,74,9,-142.652615926,69.957770121,169.317718505859,"_69.5_-142.5"
"2600",2600,100,8.9,-144.744947926,69.405350121,360.936492919922,"_69_-144.5"
"2601",2601,94,9.1,-141.167219926,69.530900121,402.221923828125,"_69.5_-141"
"2602",2602,74,9,-142.508867926,69.957770121,144.787460327148,"_69.5_-142.5"
"2603",2603,98,10.3,-142.756433926,69.639710121,368.860565185547,"_69.5_-142.5"
"2604",2604,96,10.4,-142.964069926,69.564380121,438.022979736328,"_69.5_-142.5"
"2605",2605,90,10.6,-143.698781926,69.706670121,344.971252441406,"_69.5_-143.5"
"2606",2606,103,9.5,-144.864737926,69.505790121,447.173706054688,"_69.5_-144.5"
"2607",2607,91,10.5,-142.740461926,69.597860121,416.059143066406,"_69.5_-142.5"
"2608",2608,74,9,-143.419271926,69.966140121,138.299346923828,"_69.5_-143"
"2609",2609,84,11,-144.361619926,69.489050121,286.053039550781,"_69_-144"
"2610",2610,64,8.2,-143.419271926,70.083320121,148.437301635742,"_70_-143"
"2611",2611,101,10.4,-143.139761926,69.572750121,429.690795898438,"_69.5_-143"
"2612",2612,99,10,-143.491145926,69.497420121,755.44873046875,"_69_-143"
"2613",2613,82,9.9,-144.505367926,69.857330121,294.590423583984,"_69.5_-144.5"
"2614",2614,99,10.3,-142.716503926,69.564380121,557.174194335938,"_69.5_-142.5"
"2615",2615,90,10.7,-143.594963926,69.656450121,254.054443359375,"_69.5_-143.5"
"2616",2616,101,10.3,-143.035943926,69.606230121,446.497131347656,"_69.5_-143"
"2617",2617,85,9.9,-142.117553926,69.807110121,120.358993530273,"_69.5_-142"
"2618",2618,95,10.3,-143.147747926,69.673190121,457.739105224609,"_69.5_-143"
"2619",2619,67,9.3,-145.287995926,70.007990121,189.398635864258,"_70_-145"
"2620",2620,81,10.2,-146.022707926,69.631340121,246.66227722168,"_69.5_-146"
"2621",2621,72,9.5,-145.591463926,69.957770121,234.408813476562,"_69.5_-145.5"
"2622",2622,87,10.4,-143.227607926,69.689930121,580.65673828125,"_69.5_-143"
"2623",2623,93,10.4,-141.901931926,69.639710121,84.2213973999023,"_69.5_-141.5"
"2624",2624,79,9,-142.812335926,69.915920121,134.446975708008,"_69.5_-142.5"
"2625",2625,109,8.6,-144.784877926,69.698300121,120.457023620605,"_69.5_-144.5"
"2626",2626,82,10.4,-143.786627926,69.773630121,367.464324951172,"_69.5_-143.5"
"2627",2627,77,9.4,-144.537311926,69.966140121,268.153137207031,"_69.5_-144.5"
"2628",2628,89,10,-141.462701926,69.572750121,391.689819335938,"_69.5_-141"
"2629",2629,75,9.8,-145.647365926,69.907550121,158.084014892578,"_69.5_-145.5"
"2630",2630,71,9.2,-143.898431926,69.991250121,204.538162231445,"_69.5_-143.5"
"2631",2631,112,9.1,-144.920639926,69.522530121,256.664154052734,"_69.5_-144.5"
"2632",2632,85,9.9,-144.984527926,69.823850121,242.350921630859,"_69.5_-144.5"
"2633",2633,93,10.1,-142.940111926,69.698300121,346.452728271484,"_69.5_-142.5"
"2634",2634,88,10.1,-144.601199926,69.807110121,340.953430175781,"_69.5_-144.5"
"2635",2635,76,9.5,-144.185927926,69.941030121,114.379760742188,"_69.5_-144"
"2636",2636,87,9.9,-143.075873926,69.782000121,306.175201416016,"_69.5_-143"
"2637",2637,71,8.8,-143.443229926,69.999620121,196.246856689453,"_69.5_-143"
"2638",2638,76,9.7,-146.461937926,69.857330121,102.035041809082,"_69.5_-146"
"2639",2639,96,10.4,-143.131775926,69.622970121,439.905120849609,"_69.5_-143"
"2640",2640,85,10.3,-144.201899926,69.798740121,150.502487182617,"_69.5_-144"
"2641",2641,78,9.7,-146.358119926,69.823850121,321.845031738281,"_69.5_-146"
"2642",2642,90,10.1,-142.660601926,69.731780121,142.543884277344,"_69.5_-142.5"
"2643",2643,110,9.9,-143.578991926,69.522530121,323.787292480469,"_69.5_-143.5"
"2644",2644,82,9.4,-143.435243926,69.899180121,143.364761352539,"_69.5_-143"
"2645",2645,73,9.4,-146.310203926,69.924290121,151.811294555664,"_69.5_-146"
"2646",2646,87,10.1,-142.516853926,69.773630121,118.824348449707,"_69.5_-142.5"
"2647",2647,69,8.7,-142.572755926,69.991250121,123.231056213379,"_69.5_-142.5"
"2648",2648,67,9.2,-145.839029926,70.007990121,109.229866027832,"_70_-145.5"
"2649",2649,82,9.3,-142.988027926,69.890810121,208.541137695312,"_69.5_-142.5"
"2650",2650,71,9.1,-143.866487926,69.991250121,205.411254882812,"_69.5_-143.5"
"2651",2651,87,10.2,-143.850515926,69.798740121,328.578643798828,"_69.5_-143.5"
"2652",2652,76,9.1,-143.459201926,69.949400121,197.860534667969,"_69.5_-143"
"2653",2653,89,9.2,-141.263051926,69.514160121,526.920043945312,"_69.5_-141"
"2654",2654,74,9.4,-143.722739926,69.949400121,202.613876342773,"_69.5_-143.5"
"2655",2655,91,10.2,-141.598463926,69.622970121,176.395523071289,"_69.5_-141.5"
"2656",2656,95,8.8,-144.944597926,69.472310121,341.398345947266,"_69_-144.5"
"2657",2657,85,9.8,-144.936611926,69.848960121,348.748474121094,"_69.5_-144.5"
"2658",2658,86,9.7,-145.112303926,69.782000121,406.584838867188,"_69.5_-145"
"2659",2659,96,10.2,-141.790127926,69.639710121,109.999214172363,"_69.5_-141.5"
"2660",2660,96,10.4,-141.838043926,69.614600121,259.913024902344,"_69.5_-141.5"
"2661",2661,92,9.8,-145.942847926,69.698300121,335.738800048828,"_69.5_-145.5"
"2662",2662,96,10.7,-143.403299926,69.606230121,342.2294921875,"_69.5_-143"
"2663",2663,74,9.5,-144.273773926,69.957770121,326.091400146484,"_69.5_-144"
"2664",2664,82,9.7,-142.309217926,69.848960121,110.138206481934,"_69.5_-142"
"2665",2665,65,8.9,-145.791113926,70.041470121,69.3879928588867,"_70_-145.5"
"2666",2666,85,10.3,-143.826557926,69.790370121,276.494781494141,"_69.5_-143.5"
"2667",2667,79,9.6,-144.832793926,69.941030121,226.107849121094,"_69.5_-144.5"
"2668",2668,87,10.1,-142.269287926,69.773630121,229.2265625,"_69.5_-142"
"2669",2669,81,9.7,-143.547047926,69.865700121,227.405349731445,"_69.5_-143.5"
"2670",2670,82,10.2,-143.299481926,69.765260121,141.853485107422,"_69.5_-143"
"2671",2671,80,9.7,-145.759169926,69.865700121,413.370361328125,"_69.5_-145.5"
"2672",2672,93,10.6,-143.499131926,69.681560121,369.452880859375,"_69.5_-143"
"2673",2673,80,9.7,-144.697031926,69.899180121,271.220245361328,"_69.5_-144.5"
"2674",2674,90,10.4,-142.397063926,69.715040121,251.828643798828,"_69.5_-142"
"2675",2675,82,9.8,-142.309217926,69.832220121,103.862823486328,"_69.5_-142"
"2676",2676,69,9.3,-144.393563926,69.999620121,210.252914428711,"_69.5_-144"
"2677",2677,110,9.4,-143.531075926,69.480680121,677.635009765625,"_69_-143.5"
"2678",2678,91,9.8,-144.641129926,69.706670121,327.504791259766,"_69.5_-144.5"
"2679",2679,85,9.9,-141.901931926,69.782000121,100.46598815918,"_69.5_-141.5"
"2680",2680,87,10.1,-146.030693926,69.639710121,462.607360839844,"_69.5_-146"
"2681",2681,81,9.1,-143.203649926,69.907550121,140.540283203125,"_69.5_-143"
"2682",2682,92,9.8,-145.998749926,69.698300121,456.620300292969,"_69.5_-145.5"
"2683",2683,73,9.5,-146.150483926,69.924290121,333.679382324219,"_69.5_-146"
"2684",2684,84,9,-141.103331926,69.606230121,132.304046630859,"_69.5_-141"
"2685",2685,65,8.8,-145.974791926,70.049840121,104.396110534668,"_70_-145.5"
"2686",2686,82,9.7,-145.527575926,69.798740121,381.820770263672,"_69.5_-145.5"
"2687",2687,69,8.5,-142.852265926,70.016360121,164.934066772461,"_70_-142.5"
"2688",2688,84,10.1,-145.767155926,69.723410121,268.723937988281,"_69.5_-145.5"
"2689",2689,95,10.2,-142.956083926,69.673190121,363.0263671875,"_69.5_-142.5"
"2690",2690,93,10.5,-141.957833926,69.639710121,133.33464050293,"_69.5_-141.5"
"2691",2691,71,9.3,-144.241829926,69.999620121,249.733871459961,"_69.5_-144"
"2692",2692,85,9.9,-144.888695926,69.790370121,281.093963623047,"_69.5_-144.5"
"2693",2693,92,9.9,-141.438743926,69.556010121,440.004699707031,"_69.5_-141"
"2694",2694,101,9.5,-142.996013926,69.522530121,53.3048362731934,"_69.5_-142.5"
"2695",2695,82,9.7,-145.184177926,69.857330121,137.756362915039,"_69.5_-145"
"2696",2696,90,10.5,-143.531075926,69.740150121,242.846496582031,"_69.5_-143.5"
"2697",2697,80,9.7,-145.280009926,69.907550121,284.079559326172,"_69.5_-145"
"2698",2698,124,8,-144.848765926,69.396980121,200.369857788086,"_69_-144.5"
"2699",2699,81,8.9,-141.015485926,69.522530121,525.636291503906,"_69.5_-141"
"2700",2700,69,8.2,-143.059901926,70.058210121,145.196701049805,"_70_-143"
"2701",2701,96,9.3,-144.824807926,69.715040121,375.724517822266,"_69.5_-144.5"
"2702",2702,85,9.4,-145.431743926,69.857330121,289.391082763672,"_69.5_-145"
"2703",2703,96,10.3,-142.956083926,69.572750121,387.480712890625,"_69.5_-142.5"
"2704",2704,90,10.1,-141.774155926,69.689930121,113.190444946289,"_69.5_-141.5"
"2705",2705,70,9.4,-145.615421926,69.982880121,139.64421081543,"_69.5_-145.5"
"2706",2706,81,9.3,-144.457451926,69.957770121,285.672210693359,"_69.5_-144"
"2707",2707,82,10.1,-143.331425926,69.790370121,212.925155639648,"_69.5_-143"
"2708",2708,85,9.9,-142.476923926,69.807110121,114.279357910156,"_69.5_-142"
"2709",2709,82,10.1,-144.273773926,69.840590121,476.707214355469,"_69.5_-144"
"2710",2710,81,9.7,-143.435243926,69.874070121,141.548599243164,"_69.5_-143"
"2711",2711,72,9.4,-144.401549926,69.991250121,196.310913085938,"_69.5_-144"
"2712",2712,77,9.4,-143.954333926,69.957770121,203.487747192383,"_69.5_-143.5"
"2713",2713,103,10.1,-144.257801926,69.631340121,251.427276611328,"_69.5_-144"
"2714",2714,103,8.2,-144.784877926,69.371870121,310.643737792969,"_69_-144.5"
"2715",2715,101,10.6,-143.443229926,69.564380121,441.486938476562,"_69.5_-143"
"2716",2716,93,10.7,-143.882459926,69.689930121,271.750671386719,"_69.5_-143.5"
"2717",2717,90,10.4,-144.217871926,69.748520121,200.188583374023,"_69.5_-144"
"2718",2718,91,10.2,-141.846029926,69.681560121,193.094467163086,"_69.5_-141.5"
"2719",2719,126,8.8,-143.898431926,69.455570121,318.756225585938,"_69_-143.5"
"2720",2720,113,8.5,-144.784877926,69.422090121,255.468963623047,"_69_-144.5"
"2721",2721,79,9.5,-142.460951926,69.874070121,142.015274047852,"_69.5_-142"
"2722",2722,90,9.8,-144.920639926,69.790370121,368.768646240234,"_69.5_-144.5"
"2723",2723,85,9.7,-144.409535926,69.882440121,287.893829345703,"_69.5_-144"
"2724",2724,90,10.2,-142.636643926,69.723410121,170.903335571289,"_69.5_-142.5"
"2725",2725,112,8.5,-144.561269926,69.664820121,164.896957397461,"_69.5_-144.5"
"2726",2726,77,9.7,-145.208135926,69.924290121,186.755889892578,"_69.5_-145"
"2727",2727,89,10.1,-143.499131926,69.798740121,280.814544677734,"_69.5_-143"
"2728",2728,94,9.8,-146.006735926,69.706670121,412.567718505859,"_69.5_-146"
"2729",2729,88,9.7,-141.598463926,69.698300121,162.744735717773,"_69.5_-141.5"
"2730",2730,96,9.7,-144.617171926,69.489050121,559.204528808594,"_69_-144.5"
"2731",2731,70,9.3,-145.934861926,69.982880121,217.069488525391,"_69.5_-145.5"
"2732",2732,102,10,-143.163719926,69.514160121,751.994018554688,"_69.5_-143"
"2733",2733,73,10.5,-146.262287926,69.740150121,391.387359619141,"_69.5_-146"
"2734",2734,82,10,-144.026207926,69.848960121,302.938751220703,"_69.5_-144"
"2735",2735,87,10.2,-144.273773926,69.798740121,367.053955078125,"_69.5_-144"
"2736",2736,105,10,-143.914403926,69.547640121,235.232925415039,"_69.5_-143.5"
"2737",2737,93,10.2,-141.782141926,69.656450121,109.301872253418,"_69.5_-141.5"
