"","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","STATUS","TISSUE","ValueType","ORIGINAL_NAME","GENUS","GFNARROWwalker","SPECIES_NAME","TREATMENT","RelCover","MOISTURE","LAT","LONG","ELEV","AZONE","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","Method","FuncGroup","FuncPlotCover","DominatingFG","ShrubCover","GraminoidCover","ForbCover","LichenCover","MossCover","PlotDominatingFG","ShrubMean","ForbMean","GraminoidMean","LichenMean","MossMean","AnnualRichness","MeanRichness"
"1631","ANWR:JAGO-A:7:2005","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",2005,"LIVE","NONWOODY","pf_all_XY","Polygonum bistorta","Polygonum","FORB","Polygonum bistorta","CTL",0.72463768115942,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",1.44927536231884,"None",40.5797101449275,13.0434782608696,1.44927536231884,4.34782608695652,40.5797101449275,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,19,20
"1632","ANWR:JAGO-A:7:2005","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",2005,"LIVE","NONWOODY","pf_all_XY","Dactylina arctica","Dactylina","LFRUT","Dactylina arctica","CTL",0.72463768115942,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",4.34782608695652,"None",40.5797101449275,13.0434782608696,1.44927536231884,4.34782608695652,40.5797101449275,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,19,20
"1633","ANWR:JAGO-A:7:2005","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",2005,"LIVE","NONWOODY","pf_all_XY","Saussurea angustifolia","Saussurea","FORB","Saussurea angustifolia","CTL",0.72463768115942,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",1.44927536231884,"None",40.5797101449275,13.0434782608696,1.44927536231884,4.34782608695652,40.5797101449275,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,19,20
"1634","ANWR:JAGO-A:7:2005","ANWR:JAGO-A:7","ANWR:JAGO-A","ANWR","JAGO-A","7",2005,"LIVE","NONWOODY","pf_all_XY","Cladonia ","Cladonia","LFRUT","Cladonia","CTL",0.72463768115942,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",4.34782608695652,"None",40.5797101449275,13.0434782608696,1.44927536231884,4.34782608695652,40.5797101449275,"None",36.5511300293909,2.36478497348063,16.5230904361339,10.4168778081822,34.1441167528124,19,20
"1635","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Carex bigelowii","Carex","SEDGE","Carex bigelowii","CTL",11.6788321167883,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Graminoid",22.6277372262774,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1636","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Hylocomium splendens","Hylocomium","MPLEU","Hylocomium splendens","CTL",23.3576642335766,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",47.4452554744526,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1637","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Vaccinium vitis-idaea","Vaccinium","SDECI","Vaccinium vitis-idaea","CTL",2.91970802919708,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",23.3576642335766,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1638","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Salix planifolia","Salix","SDECI","Salix planifolia","CTL",8.02919708029197,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",23.3576642335766,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1639","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Salix reticulata","Salix","SDECI","Salix reticulata","CTL",3.64963503649635,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",23.3576642335766,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1640","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Cetraria cucullata","Cetraria","LFRUT","Cetraria cucullata","CTL",0.72992700729927,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",2.91970802919708,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1641","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Tomentypnum nitens","Tomentypnum","MPLEU","Tomentypnum nitens","CTL",5.10948905109489,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",47.4452554744526,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1642","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",10.9489051094891,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Graminoid",22.6277372262774,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1643","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Sphagnum ","Sphagnum","SPHAG","Sphagnum","CTL",7.2992700729927,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",47.4452554744526,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1644","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",2.18978102189781,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",23.3576642335766,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1645","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Peltigera aphthosa","Peltigera","LFOLI","Peltigera aphthosa","CTL",1.45985401459854,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",2.91970802919708,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1646","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Polygonum bistorta","Polygonum","FORB","Polygonum bistorta","CTL",2.18978102189781,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",3.64963503649635,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1647","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Ledum decumbens","Ledum","SEVER","Ledum decumbens","CTL",5.10948905109489,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",23.3576642335766,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1648","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Crustose ","Crustose","LCRUS","Crustose","CTL",0.72992700729927,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",2.91970802919708,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1649","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Senecio atropurpureus","Senecio","FORB","Senecio atropurpureus","CTL",0.72992700729927,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",3.64963503649635,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1650","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Bryophyte ","Bryophyte","MOSSU","Bryophyte","CTL",4.37956204379562,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",47.4452554744526,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1651","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Aulacomnium ","Aulacomnium","MPLEU","Aulacomnium","CTL",1.45985401459854,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",47.4452554744526,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1652","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Pyrola grandiflora","Pyrola","FORB","Pyrola grandiflora","CTL",0.72992700729927,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",3.64963503649635,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1653","ANWR:JAGO-A:8:2005","ANWR:JAGO-A:8","ANWR:JAGO-A","ANWR","JAGO-A","8",2005,"LIVE","NONWOODY","pf_all_XY","Arctostaphylos alpina","Arctostaphylos","SDECI","Arctostaphylos alpina","CTL",1.45985401459854,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",23.3576642335766,"None",23.3576642335766,22.6277372262774,3.64963503649635,2.91970802919708,47.4452554744526,"None",26.8910452444818,6.1635724178217,23.0097010437298,4.03776626102384,39.8979150329429,20,20
"1654","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",15.7142857142857,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",34.2857142857143,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1655","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","WOOD","pf_all_XY","Betula nana","Betula","SDECI","Betula nana","CTL",4.28571428571429,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",34.2857142857143,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1656","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Polytrichum ","Polytrichum","MACRO","Polytrichum","CTL",0.714285714285714,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",45,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1657","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Hylocomium splendens","Hylocomium","MPLEU","Hylocomium splendens","CTL",23.5714285714286,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",45,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1658","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Ochrolechia frigida","Ochrolechia","LCRUS","Ochrolechia frigida","CTL",0.714285714285714,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",4.28571428571429,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1659","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",10,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Graminoid",12.8571428571429,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1660","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Vaccinium vitis-idaea","Vaccinium","SDECI","Vaccinium vitis-idaea","CTL",5,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",34.2857142857143,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1661","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Bryophyte ","Bryophyte","MOSSU","Bryophyte","CTL",2.85714285714286,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",45,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1662","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Tomentypnum nitens","Tomentypnum","MPLEU","Tomentypnum nitens","CTL",5.71428571428571,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",45,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1663","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Carex bigelowii","Carex","SEDGE","Carex bigelowii","CTL",2.85714285714286,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Graminoid",12.8571428571429,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1664","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Saussurea angustifolia","Saussurea","FORB","Saussurea angustifolia","CTL",0.714285714285714,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",3.57142857142857,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1665","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Salix planifolia","Salix","SDECI","Salix planifolia","CTL",4.28571428571429,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",34.2857142857143,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1666","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Peltigera aphthosa","Peltigera","LFOLI","Peltigera aphthosa","CTL",3.57142857142857,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Lichen",4.28571428571429,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1667","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Polygonum bistorta","Polygonum","FORB","Polygonum bistorta","CTL",0.714285714285714,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",3.57142857142857,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1668","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Ledum decumbens","Ledum","SEVER","Ledum decumbens","CTL",5,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",34.2857142857143,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1669","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Aulacomnium ","Aulacomnium","MPLEU","Aulacomnium","CTL",1.42857142857143,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",45,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1670","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Pedicularis capitata","Pedicularis","FORB","Pedicularis capitata","CTL",0.714285714285714,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",3.57142857142857,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1671","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Senecio atropurpureus","Senecio","FORB","Senecio atropurpureus","CTL",0.714285714285714,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",3.57142857142857,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1672","ANWR:JAGO-A:9:2005","ANWR:JAGO-A:9","ANWR:JAGO-A","ANWR","JAGO-A","9",2005,"LIVE","NONWOODY","pf_all_XY","Pyrola secunda","Pyrola","FORB","Pyrola secunda","CTL",0.714285714285714,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",3.57142857142857,"None",34.2857142857143,12.8571428571429,3.57142857142857,4.28571428571429,45,"None",34.1537176274018,5.16708437761069,16.4026733500418,6.73558897243108,37.5409356725146,20,21
"1673","ANWR:JAGO-A:10:2005","ANWR:JAGO-A:10","ANWR:JAGO-A","ANWR","JAGO-A","10",2005,"LIVE","NONWOODY","pf_all_XY","Carex bigelowii","Carex","SEDGE","Carex bigelowii","CTL",6.45161290322581,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Graminoid",18.5483870967742,"None",25,18.5483870967742,4.03225806451613,3.2258064516129,49.1935483870968,"None",27.763165337406,6.23689670084244,22.9286523650258,5.73333771250381,37.337947884222,22,22
"1674","ANWR:JAGO-A:10:2005","ANWR:JAGO-A:10","ANWR:JAGO-A","ANWR","JAGO-A","10",2005,"LIVE","NONWOODY","pf_all_XY","Betula nana","Betula","SDECI","Betula nana","CTL",8.06451612903226,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",25,"None",25,18.5483870967742,4.03225806451613,3.2258064516129,49.1935483870968,"None",27.763165337406,6.23689670084244,22.9286523650258,5.73333771250381,37.337947884222,22,22
"1675","ANWR:JAGO-A:10:2005","ANWR:JAGO-A:10","ANWR:JAGO-A","ANWR","JAGO-A","10",2005,"LIVE","NONWOODY","pf_all_XY","Ledum decumbens","Ledum","SEVER","Ledum decumbens","CTL",7.25806451612903,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Shrub",25,"None",25,18.5483870967742,4.03225806451613,3.2258064516129,49.1935483870968,"None",27.763165337406,6.23689670084244,22.9286523650258,5.73333771250381,37.337947884222,22,22
"1676","ANWR:JAGO-A:10:2005","ANWR:JAGO-A:10","ANWR:JAGO-A","ANWR","JAGO-A","10",2005,"LIVE","NONWOODY","pf_all_XY","Pyrola grandiflora","Pyrola","FORB","Pyrola grandiflora","CTL",0.806451612903226,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Forb",4.03225806451613,"None",25,18.5483870967742,4.03225806451613,3.2258064516129,49.1935483870968,"None",27.763165337406,6.23689670084244,22.9286523650258,5.73333771250381,37.337947884222,22,22
"1677","ANWR:JAGO-A:10:2005","ANWR:JAGO-A:10","ANWR:JAGO-A","ANWR","JAGO-A","10",2005,"LIVE","NONWOODY","pf_all_XY","Hylocomium splendens","Hylocomium","MPLEU","Hylocomium splendens","CTL",23.3870967741935,"MOIST",69.70312,-143.626875,198,"LOW","1","Arctic",69.7,-143.6,"_69.7_-143.6","North America-West","Point-framing (XY)","Moss",49.1935483870968,"None",25,18.5483870967742,4.03225806451613,3.2258064516129,49.1935483870968,"None",27.763165337406,6.23689670084244,22.9286523650258,5.73333771250381,37.337947884222,22,22
